,rating,verified,date,description,summary,asin,fish,name,sentiment,positive
1115,5,True,1391904000,I would not eat a sardine for $1000 -- but my husband eats them several times a week. This is a great price -- much cheaper than retail in the local stores. I have it on good authority that these are yummy.,My husband loves these!,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99764353,1
1116,2,True,1390953600,I like these sardines but it is what is outside the can that is questionable. Underneath the pull tabs of every can I have opened so far (about 10)  are 1 to 2 dried up insect Larvae. The metal cans are all very dirty looking with smudges of greasy looking material all over them. Thinking about what was wiggling all over these cans before I opened them to eat from is not very appetizing.,A disturbing find,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",-0.9989713,0
1117,5,True,1390435200,"These sardines are exactly a described, skinless and boneless. Good for salads and sandwiches for lunch or dinner in nice light olive oil.",Sardines,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9972261,1
1118,5,True,1390262400,I have been experimenting with sardines and tried another variety that has skin/bones. It was good but I wanted to see one without. While 99% of skin/bones are not on these...there's still a little here and there. It didn't bother me at all and these tasted so good.  Its a great substitute for getting your Omega 3's without the mercury overload.  I found the fish to be similar texture to Tuna in a can. It spread very easily with a fork.,Tastey!,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9977959,1
1119,5,True,1388534400,"I like the Crown Prince packed in olive oil but I like these better.  Olive oil enhances that ranky, fishy and nasty flavor that makes it hard to choke down the last sardine.  Not sure you will get that statement.  But, in water will not increase your TG levels (cholesterol) and it tastes more like professional tuna.",Much better than others...,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9927163,1
1120,5,True,1388361600,"On the plus side:

- they taste great. I say that as someone who has thrown out some tins of sardines uneaten, because some are so unappetizing.

-they're wonderfully nutritious, and packed in one of the healthiest oils around, olive oil.

One the down side:

- they're a little pricey. But if you can afford them, again, they taste much better than cheaper brands.",Good sardines... taste much better than most other brands,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99782646,1
1121,4,True,1387497600,"This product is consistently good, easy to prepare and is a must to have in anyone's storage locker or pantry.  When combined with
Lundberg's Brown Rice Couscous you have a nutritious meal that is ready in twenty minutes.  Add a few peas, veggies and chopped
spring onion it makes a meal for me at least twice a week.  -Ray D. Goodman",Best of All Canned Fish for Omega 3 and MORE,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9978483,1
1122,5,True,1386979200,These are my favorite sardines as they are loaded with omega-3 fatty acids and protein.  Also skinless so I am not freaked out!!,Great sardines!,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99776536,1
1123,5,True,1386633600,"These are my favorite sardines.  I love them for antipasto and I like a sardine sandwich  with viinegar, onion powder, and pepper on a kaiser roll.  Don't laugh.. it tastes great!",The best !,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99779385,1
1124,5,True,1386547200,"These little guys are tasty! Yes, I know that eating the bones provides calcium, but that just grosses me out as much as does eating the scales. So, I buy the boneless & skinless. I order on Amazon because I cannot find boneless/skinless in olive oil in the stores near me. I refuse to buy anything in evil canola oil.

These taste like good quality dark meat tuna to me, and they are not ""fishy"" smelling like anchovies. I like to eat them with sliced green onions and half an avocado on a pile of my homemade fermented sauerkraut (yay probiotics), and usually add extra pink salt and extra olive oil. A squeeze of lemon is nice too. You could add a bit of mustard if that's to your liking.

The 3oz can is not difficult to open, but a bit awkward to avoid cutting oneself. It only takes one nick, a little blood, and a little oil on the floor to figure it out! I definitely recommend this brand. It's a bit pricey, but $2.50 per can is a great price for a snack or light lunch. We go through at least 4 cans per week. Still cheaper than buying lunch!

UPDATE 6/24/2014: Although I truly enjoy this product, I have discovered I have sensitivity to histamines, and all canned meats are going to be higher in histamine levels. Best is fresh, and the older your left-over meat is the higher the histamine level.",3 oz Boneless/Skinless Sardines in Olive Oil ... most excellent!,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99777675,1
1125,5,True,1385683200,These have great flavor...mmm...worth the extra money.  They are just great!  I love the olive oil taste and the freshness of them.  They are so good.,Great tasting sardines.,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9978106,1
1126,4,True,1383696000,"These are great sardines, but the nutrition info provided is different than what's actually on the box. My box says 80g and 170 calories. This means the price per calorie ratio is much lower than advertised here.","Good, but false advertising",B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9916774,1
1127,5,True,1383350400,"Look, I've never been crazy about sardines. But, I want to eat more fish for health reasons, and sardines are some of the healthiest and environmentally best fish around (sorry, Charlie), and since they are in cans, they are about as convenient as you can get. I eat them in sandwiches and I add them to cooked foods. Basically, you can use them in about the same way as canned tuna or salmon. I prefer the boneless/skinless, even though they are arguably not quite as nutritious as the ones with the bones, because since I'm not really a sardine lover, the intestines sort of squick me out. And it's not all that pleasant to munch down on a bunch of fish scales, either. I also enjoy reading the little logo in French  l'eau on the can, and I like seeing something stamped there in Arabic (probably the word for Morocco, which is what the Crown Prince is or was the Crown Prince of, I believe). I've been eating them for several years now, and like them better than any of the many other sardines I've tried. So, I love it appears to be the appropriate rating.","The best waterless, skinless/boneless sardines on Amazon",B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9977238,1
1128,5,True,1383264000,Excellent product.  Recommended by my natural foods doctor for protein and calcium.  I checked the store prices which are no better than at Amazon.  I would definitely recommend this product.,Good healthy tasty product,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99773586,1
1129,5,False,1383264000,"My oncologist recommends eating fish high in Omega 3 oils and sardines are at the top of his list. So, I've tried a number of kinds/brands and Crown Prince Sardines in olive oil is the best. That's why I have a regular subscription for these. Eat them at least three times a week. I even converted a sardine hating friend to eating these sardines.",Best Sardines,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9978067,1
1130,5,True,1382745600,"I eat these for lunch almost every day, with Wasa light rye flatbread. A caveat: don't start eating these unless you're prepared never to go back to regular sardines.",The best way to get your omega-3s,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99594295,1
1131,5,True,1381017600,"These are absolutely great. Coincidentally, Costco sells Season brand sardines that are the exact same thing from what I can tell, but way cheaper. I usually buy these from Amazon, but if Costco continues to sell the Season brand, then that it the way to go.",Best yet,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99692446,1
1132,4,True,1379894400,"The boneless and skinless canned-in-water sardines by Crown Prince, are a tasty and heart-healthy snack.  The benefits of our important OMEGA fats, proteins and calcium that is also low calories makes this a 'super' nutriional boost for anyone.  I had not tried this product until recently and feel it is an excellent choice. Not the yucky type we had as kids in the 60's! The flavor is not ""fishy"" enough to complain about and in my humble opinion, no more so that most canned tuna. I like them with capers added.  I have also enjoyed the 'canned in olvie oil' version, by Crown Prince. The price on Amazon is comparable to grocery store prices, so save yourself a trip and have it delivered ""Prime"" right to your door!",Crown Prince Sardines in Water,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99785167,1
1133,5,True,1379030400,"Good price, great product, easy way to get my EFAs and my children love these. They only like sardines that are skinless and boneless and these are the best of the many brands we have tried.",easy lunch,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9978611,1
1134,5,False,1379030400,"This is like crack. When it shows up on the shelves in my supermarket, I shove the whole row of them into my cart and giggle maniacally to the checkout line like I just hit the jackpot. I don't feel guilty about not sharing. Sometimes my cats will watch me eating out of my tin and I will break off a piece to give to them but before it reaches their mouths I change my mind and eat it myself then pour them a bowl of their own dry cat food. Sorry, kitties. They just have to settle with the other brands of sardines, because Crown Prince's Skinless & Boneless Sardines is the only kind I'll eat. I still have the taste of sardines in my mouth and it is heavenly.",Addicted,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99646264,1
1135,5,True,1378425600,"I don't know why I just had a taste for sardines. When they arrived I celebrated by baking fresh baguettes and served these tasty little gems in their can on a platter with cold butter, lemon and those fresh baguettes. And although my husband had a look on his face when I sat that plate out, he ate, he ate well! It was a lovely bite. But the reason I wanted them was to take with us when we go with our quads to the mountain. I like the fact the fish scent doesn't knock you out when you open the tin. I think I'll get a case with tomato sauce next time. They are packed in oil and that's just fine with me for dipping. My husband likes them so that means we have a new staple. Also, I love getting grocery deliveries from Amazon!",festive and fun little fishes,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9977126,1
1136,5,True,1377302400,I love the fact each container has 23 grams of protein and the flavor is outstanding. I use it for my afternoon boost of energy.,23 Grams of Protein with a great taste,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99784064,1
1137,5,True,1377129600,I have never seen skinless and boneless sardines.  I am looking forward to trying them.  They have a long shelf live.,Sardines,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9975981,1
1138,5,True,1376006400,It tastes great and no fishy after taste.  I like the fact that is wild caught and no skin or bones.  It is great just out of the can,Great tasting,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9977297,1
1139,5,True,1375747200,"I admit right now that I haven't had the courage to try them.  I am not a fish eating person.  I got these because a friend got them for me first.  I tried to get my daughters to eat them.  To my surprise they ate them right out of the can.  In fact it is great that there are usually three per can as each of my daughters gets one.  They eat these whenever they are hungry and want a snack.  I feel great about them eating fatty fish, they get full and happy and the cat licks the oil out of the can.  Everyone is happy.",Never thought I would buy sardines,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9976139,1
1140,5,True,1375660800,"I eat fruit and vegetables mostly. I add these sardines when I want a meat. I love these, they taste great and are good for you. So glad the can is BPA free.",My protein source,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99783206,1
1141,4,True,1375056000,can not say enough good thing about this.  I gave some to friends to try and they all loved it.  I converted one guy to starting eating Sardines regularly.,perfect lunch,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9975886,1
1142,5,True,1374364800,"This CP product is worth the extra dough.  So far, the best sardine product I can find.  Careful ordering cheaper CP products.",Nice,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.997781,1
1143,5,True,1373068800,"I send these to my Dad every 6 mos. He loves them. He indicates they are the cleanest, tastiest sardines he has ever eaten.",Best sardines!!,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99772096,1
1144,5,False,1372550400,If you like sardines give these a try. We use them with a little mayo as you might do tuna. Add some chopped onion and celery if inclined. Great protein source.,great sardines.,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9975914,1
1145,5,True,1372032000,"If you love sardines, the boneless and skinless variety is a great way to go.  I keep on reordering so I never run out",Healthy and great tasting.,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9975658,1
1146,5,True,1369526400,My family loves these. Excellent quality and healthy. We get them through subscribe and save so we save a little bit of $$ too!,Love,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9977886,1
1147,5,True,1368835200,I was not a sardine lover until I discovered these. I have since tried other skinless and boneless sardines but none are as good as Crown Prince.,Delicious!!,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9976778,1
1148,3,True,1368057600,"The quality of the product is inconsistent.  Sometimes you find bones in several of them even though its supposed to be boneless. The quality of the fish is also inconsistent. sometimes, you find mushy fish; clearly not fresh when packed.  I am considering cancelling the periodic shipment.  Only the first box was good.",The first box was excellent.  I have a periodic delivery of this product every 3 months.  Not all received are as described,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",-0.999023,1
1149,5,True,1367971200,"OK, lets get honest here.  Sardines are not in top 10 category for favorite food.  My wife absolutely detests these things.  However, there is no denying the incredible health benefits of these little fish.  I try to eat a can a day.  Crown Prince Skinless and boneless sardines are perhaps the best product I've found.  I have tried many brands and additives.  These guys don't smell near as bad as other brands.  Skinless and boneless are the only way to go.  They cost a little more, but they are well worth the extra money.  These are soaked in olive oil and thats an added health bonus.  I usually put a little mustard or mayonaise on one piece of bread.  Load it with the entire can.  Chop it into little pieces while on the bread.  Fold it half and down she goes.  I look forward to my can a day and have grown to crave these little creatures.  Try it you like it.",The Best,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99780285,1
1150,4,True,1367712000,"you can only be happy with this product.
great taste, low calories.
good price.
the main thing is no bones or skin.",tasty,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99765867,1
1151,5,True,1366416000,"I was abhorrent at the thought of eating sardines and had a fear of a bone getting stuck in my throat.  One day, a lady ate one on Dr. Oz, and I thought I might try it also.  I found these which are boneless and skinless, so I had only the taste to contend with.  I found them delicious, and everyone talks about how healthy they are for diet and nutrition.  This is another item I've got on subscribe and save making them fairly reasonable for all the benefits they have.",very tasty,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99731755,1
1152,4,True,1364860800,"Product taste was good, but the sardines were quite large.  I prefer two layer sardines, but guess it would be to much work to skin the small ones.",Would be 5 star if it were two layers,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.98496914,1
1153,5,True,1364774400,"Best sardines ever.  After you eat these sardines you will never go back to regular sardines with bones and tail.

They are clean and very tasty without being overwhelming.",Best sardines ever!,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9977992,1
1154,5,True,1364342400,These are the best tasting sardines I have ever had. Usually I eat sardines on crackers but these taste so good I eat them right out of the tin. This is a great way to get quality protein in your diet.,Excellent sardines!,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99784696,1
1155,5,True,1358640000,"Several months I bought a case of these sardines in the hopes I would  eventually develop a  taste for them since I know they are so healthy to eat. To be honest, I bought this brand since it had favorable ratings.
I have to admit that the first container didn't make a good impression albeit this doesn't make me an expert since I it's very rare I eat sardines except in Caesar Dressing.
Recently,having heard pod cast Episode 35: Dr. Steven Gundry | High-Fat Diets: Good vs. Bad, on the Jimmy Moore Show,I had the inspiration to give these sardines another try.
This time I prepared the sardines with a Tbsp of Dill Dip, some bacon bits, a little lemon juice. Put this on a leaf of romaine lettuce roll it up and eat. Pretty Good.
I must say I can now make this a regular part of my diet because it taste really good similar to tuna. For someone like myself who eats a low-carb diet this really fits the bill.
Apparently, sardines are loaded with B-12 plus a host of other important nutrients.
I'll continue to buy this band of sardines in the future.",From a former non-fishy fish eater,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99762386,1
1156,5,False,1357344000,The best ever ..... You can live on this fish everyday. If you are a Doomsday prepper this is the stuff you need to buy in bulk.,Sweetness,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99740326,1
1157,5,True,1357257600,"These sardines are great quality and are processed and packed well. They have great flavor, more robust than tuna and with zero fishiness. They are great with pasta, on their own, or my favorite, with avocado on toasted bread.",High quality sardines,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99779284,1
1158,2,False,1356825600,"Apparently, people who like these sardines don't want to eat skin and bones.  i get that.  However, in terms of the quality of the fish, they are nowhere in the class of the sardines from Bela (from Portugal) or Wild Planet (from the Pacific Ocean).  Crown Prince (which are from Morocco) seem much less clean and pleasant to me.

I imagine that these are better than less expensive mass-market brands.  But for people who care about the quality of the food they're eating, and aren't horrified with regard to the skin/bones issue, I suggest that giving either Bela or Wild Planet a try.",Bela or Wild Planet are better,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",-0.9983743,0
1159,5,True,1356739200,"I have these on subscription with Amazon and really enjoy them.  I usually eat them on&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Wasa-Crisp-n-Light-7-Grain-4-9-Ounce-Boxes-Pack-of-10/dp/B000EUJLHE/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Wasa Crisp 'n Light 7 Grain, 4.9-Ounce Boxes (Pack of 10)</a>&nbsp;or Triscuits.  I use Dijon mustard, chop up some tomato, toss a little hot sauce and give a nice shot of lemon juice..very tasty.  These sardines are good I also like King Oscar",Good stuff,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9975,1
1160,4,True,1356652800,These sardines have a lot of meat but are a little fishy. Still they rate high compared to many other brands.,These are very good,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9976291,1
1161,5,True,1356393600,After trying these boneless skinless sardines i`ll never go back to the regular ones with skin and bones. don`t know why i never tried these before.,Best sardines ever,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.98878455,1
1162,3,True,1355616000,"Product is ok but it is impossible to stop the orders from coming. I no longer want them., [lease stop shipments",please stop shipments,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",-0.99890226,1
1163,5,True,1355097600,"These are my favorite sardines and I often have them for lunch or a snack.  Each tin averages three good-sized fishies, nicely cleaned.  Yeah, Omega-3s!

I don't know why my local stores have stopped carrying these sardines, but I'm happy to buy them by the case from Amazon.",So Tasty - and good for me!,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99762696,1
1164,5,False,1355011200,"I don't particularly like eating fish.  I'll choke it down if I have to, but generally it's a food that I avoid.
However, tuna fish was the one exception to the rule--I actually used to really enjoy tuna salad sandwiches but then the high mercury warnings finally got me worried enough to give up tuna.

So, I decided to give sardines a try.  These sardines are a delicious and are even tastier than tuna in my opinion.  I had never tried sardines before, and I was expecting a whole fish with scales, bones, etc.  Ewww, that would have been disgusting, but luckily that wasn't the case.

I was pleasantly surprised to discover that these sardines are completely filleted, and in the six cans I have eaten so far, there hasn't even been one single little sardine bone.  These must be truly premium sardines:  their flavor is excellent and they are beautifully packed.

I recommend these highly, even to people such as myself who are generally grossed out by the thought of eating sardines.  Just pretend that they are tuna and go for it!",Delicious!,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9978402,1
1165,5,True,1353801600,"I absolutely love these sardines :) The only thing is I find some of the sardines still have a bone or two in them. Besides that, absolutely delicious!",Delicious!!,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99776113,1
1166,1,True,1353283200,I tried this skinless/boneless sardines in water brand and am very disappointed. Nothing to compare with Reese. Part of the sardines meat is dark brown and disgusting....I had to remove this part so I lost 1/5 of the sardine....When you can eat the whole sardine from the Reese brand and will not find any debris or suspicious meat...So I will definitively go back to the Reese brand even though it's more expensive.,Disappointing product,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",-0.99898165,0
1167,1,True,1352332800,"Let me preface this by saying I've never tried sardines of any kind before.  In addition, I'm not a food snob by no means, and I can enjoy protein shakes and meal replacement bars if they are of high quality.  I LOVE Wild Planet canned tuna and after reading reviews on here comparing it to these sardines, I thought to myself, ""maybe I'll like these after all.""  Just ONE bite is all it took - I almost gagged and QUICKLY spit it out of my mouth.  I also hurriedly rinsed out my mouth because the taste was nauseating!  Unless you actually enjoy sardines and regularly consume them, do yourself a favor and PLEASE don't buy these!",The multiple positive reviews here are baffling!!!,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",-0.9990324,0
1168,5,True,1350432000,"i just found out that it's a great thing if you eat sardines at least 3x a week ! and crown prince is above and beyond, the best of the best. my most fave is the skinless & boneless in water. my dog loves it as much as i do ha. and amazon has the best & lowest price hence... cheers",best sardines ever,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9977568,1
1169,5,True,1350000000,"Having tried many,these sardines are the best available. We eat them either on crackers or in a sandwich with rye bread. The oil is not completely discarded, but rather spread on the bread before assembly. A buyer of this product will not be disappointed.",Good Stuff!,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9978493,1
1170,2,False,1349740800,"The MOST moist, delicious, & sustainably caught sardines are, by and far, the Wild Planet Brand!

I  tried both the ""Season"" and ""Crown Prince"" brands and the difference in flavor and quality was light years away from the Wild Planet brand.

I live in New England and can only find WILD PLANET brand in my local Stop and Shop.

It's amazing that we have 3 ""Whole Foods"" Markets in my state and not one carries the Wild Planet brand!  They are only carry what I believe to be the inferior quality brands that I mentioned.

I'm sure that the Hoffman and Manischewitz families that own Crown Prince and Season brands wouldn't mind having the Wild Planet brand alongside their own, since they feel theirs are such great quality, right?

Who knows, they just might learn something about having high standards from the lovely bunch of people that own Wild Planet in California.

To top it off, all Wild Planet products are in BPA free cans...what more can you ask for?",Quite Inferior ---,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.996993,0
1171,5,True,1349222400,"I've been eating sardines since before I can remember.  My parents were big on sardines.  We used to eat Reese boneless & skinless in olive oil and that is what I bought for myself over the years, however, when they were out of stock I found these and they were having a promotion so I got them and WOW.  Now Reese is a good brand, but these Crown Price ones are less fishy tasting.  They taste like REAL food, not the normal hum-drum processed crap that America is producing.  I prepare them in my family's traditional way:  Chopped onions, garden tomatoes, a good-quality feta or gorganzola cheese crumbled and top with the sardines, oil and all. Give it a toss and serve with good whole grain bread for dunking. I would consider sardines a superfood and these are a very good quality version.  SIX stars if I could! On a side note, I am a big believer in food being your medicine and the source of your health.  I know that when I am sick (head cold, flu, etc) This meal makes me feel better.  It may be the onions (anti-viral, anti-baterial) and the tomatoes (vit C) but I swear by good sardines for health and wellness.","This is not just eating, it's an experience!",B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9978241,1
1172,5,True,1347321600,"These are wonderful! I know the sardine skin and bones are the added health booster, but I just can't do those bits. So, I buy these. . .They are clean and tasty. My children (5,7&9) prefer them to tuna. They ask for sardine sandwiches constantly, I also use them in a Scilian style pasta. A great price, especially if you have ever purchased the same item in Whole Foods.",A forgotten favourite. . . healthy and delicious.,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9978157,1
1173,4,True,1345680000,"Sardines taste fresh, but there is a lot of oil.  I would like the can packed, but there is space for lots of oil.","Good taste, good quality",B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",-0.9809658,1
1174,5,False,1345593600,Caught around Morocco as far as I know. This makes them relatively safe from Pacific radiation and is one of the reasons I love these. They are also delicious. These ones are not yet BPA-free but who even knows if the BPA-free is any better these days. I would still like them to convert to it if possible in the future. The taste is not too fishy at all and they are YUMMY! Support Atlantic fisheries.,Tasty.,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.99775386,1
1175,5,True,1344384000,"My husband and I  receive a dozen cans of these sardines every three months.  Amazon's service in providing them with the ""subscribe to and save"" feature has been outstanding.  The sardines are a great snack, mostly on crackers.  There are usually four plump and can length sardines in each can, and being boneless, are easily flaked.  My husband likes them oily but I don't, so we pour off half of the oil before serving.  Nutritionally, each can (one serving) contains 2g of omega-3 fatty acids and 26g of protein, or about half of the RDA.  Not too shabby.  And most importantly, the taste is excellent, as I think anyone who tries them would agree.",Repeat Buyer,B000EEWZF0,Sardines,"Crown Prince Natural Skinless &amp; Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)",0.9977026,1
